time,ref.roll,ref.pitch,ref.yaw,model.roll,model.pitch,inference_time
1523504384.0,0.8229597210884094,0.2958214282989502,88.94522094726562,-0.495950227557528,-0.15902782805393578,0.0012307167053222656
1523504384.0,0.820152759552002,0.30138295888900757,88.9429931640625,-0.5413738670241689,-0.17783267286030316,0.0012140274047851562
1523504384.0,0.8182716965675354,0.30411943793296814,88.93912506103516,-0.5882232017583442,-0.129924125196247,0.0012977123260498047
1523504384.0,0.8183000683784485,0.2984762191772461,88.9364013671875,-0.6345990122839671,-0.15991676650224237,0.0012776851654052734
1523504384.0,0.8212103843688965,0.2889961004257202,88.93560028076172,-0.568075851254099,-0.12729535613943835,0.0013566017150878906
1523504384.0,0.8216159343719482,0.2818923890590668,88.934326171875,-0.5284243619663536,-0.11991779134047253,0.0013804435729980469
1523504384.0,0.8175471425056458,0.27854448556900024,88.93215942382812,-0.5339400598862563,-0.1375974692027861,0.0012500286102294922
1523504384.0,0.8179545998573303,0.28372257947921753,88.9296875,-0.4718953685178009,-0.22090726086098858,0.0013251304626464844
1523504384.0,0.8218632340431213,0.29605960845947266,88.92616271972656,-0.47699506522856744,-0.10712666129403695,0.001262664794921875
1523504384.0,0.8229539394378662,0.30331987142562866,88.9222412109375,-0.42510334333963024,-0.09566731141404805,0.001528024673461914
1523504384.0,0.8233056664466858,0.29809823632240295,88.92015075683594,-0.438405670356759,-0.12407065307754607,0.0011715888977050781
1523504384.0,0.8252490162849426,0.2839580774307251,88.91947937011719,-0.4649191840542791,-0.1284122521512941,0.0018115043640136719
1523504384.0,0.8278263807296753,0.2680048644542694,88.91815948486328,-0.3680073374682607,-0.13447730005170674,0.0017285346984863281
1523504384.0,0.8285132050514221,0.2569539248943329,88.91632080078125,-0.33796891255048506,-0.12205030446539746,0.0017557144165039062
1523504384.0,0.8296816945075989,0.25943899154663086,88.91461181640625,-0.3312402157226705,-0.14024043224646368,0.0018138885498046875
1523504384.0,0.8319072723388672,0.27283549308776855,88.9119873046875,-0.39647375165987553,-0.15695374506292623,0.0013408660888671875
1523504384.0,0.8351355791091919,0.28337275981903076,88.90796661376953,-0.4099719130071133,-0.16055010646520237,0.0012989044189453125
1523504384.0,0.8389098644256592,0.2806636393070221,88.90398406982422,-0.3336699487981967,-0.1974684528678849,0.0013551712036132812
1523504384.0,0.8414480686187744,0.26524749398231506,88.90144348144531,-0.31475192562284815,-0.13532344309599498,0.0014040470123291016
1523504384.0,0.841354250907898,0.24211816489696503,88.89984130859375,-0.3055176165866967,-0.141580216540844,0.0013661384582519531
1523504384.0,0.839870274066925,0.2246115654706955,88.8973388671875,-0.3669993509571549,-0.07730312053085228,0.0013713836669921875
1523504384.0,0.8412063717842102,0.2191121131181717,88.89279174804688,-0.35775287564654434,-0.13798566940756612,0.001390218734741211
1523504384.0,0.8427507281303406,0.22951343655586243,88.8877944946289,-0.34645062011746575,-0.12962871951464394,0.0015006065368652344
1523504384.0,0.8409914970397949,0.24101996421813965,88.88411712646484,-0.3009354134272644,-0.10540081122899224,0.0012583732604980469
1523504384.0,0.8388616442680359,0.24790942668914795,88.88105010986328,-0.330228173786745,-0.10048312838743595,0.0013170242309570312
1523504384.0,0.8364357948303223,0.24446740746498108,88.87578582763672,-0.342152830303941,-0.0563427107111112,0.0013241767883300781
1523504384.0,0.8349260687828064,0.2273111194372177,88.8711929321289,-0.3582492383001339,-0.11753181416431668,0.0013184547424316406
1523504384.0,0.8381849527359009,0.2038060575723648,88.86953735351562,-0.3290051430384896,-0.022979958019096337,0.0013031959533691406
1523504384.0,0.8350497484207153,0.1890064924955368,88.865966796875,-0.27727222304775523,-0.013391279558897578,0.001280069351196289
1523504384.0,0.8248900175094604,0.18137414753437042,88.86202239990234,-0.33483791114626893,-0.1354003894458634,0.0012960433959960938
1523504384.0,0.8305932879447937,0.196011021733284,88.85896301269531,-0.43665362011294495,-0.06183220845224449,0.001451253890991211
1523504384.0,0.8253900408744812,0.20634470880031586,88.85411834716797,-0.4128683401020218,-0.12498600514803357,0.0011701583862304688
1523504384.0,0.8345656991004944,0.22290173172950745,88.84969329833984,-0.39464262063207745,-0.0322418546161923,0.0013387203216552734
1523504384.0,0.8274857997894287,0.2147122025489807,88.84864044189453,-0.4163566457771942,-0.04071550469438648,0.001367807388305664
1523504384.0,0.8238961696624756,0.19743695855140686,88.84635925292969,-0.5344495493096569,-0.1130352018129211,0.0013222694396972656
1523504384.0,0.8207419514656067,0.1778084635734558,88.84280395507812,-0.4946401118973549,-0.14461810325676583,0.0012812614440917969
1523504384.0,0.8281771540641785,0.17929907143115997,88.84154510498047,-0.4722529929538745,-0.05356068928480038,0.0012750625610351562
1523504384.0,0.8213627934455872,0.17973266541957855,88.84038543701172,-0.4946467286431134,-0.10757222441567449,0.001312255859375
1523504384.0,0.8215962052345276,0.18778860569000244,88.83692932128906,-0.5230608491988953,-0.06591169901659329,0.0013861656188964844
1523504384.0,0.8155115842819214,0.19991835951805115,88.83446502685547,-0.5473628757092123,-0.018347862462211206,0.0013856887817382812
1523504384.0,0.814294159412384,0.20889651775360107,88.8329849243164,-0.5409815580337163,-0.05554389874333705,0.0012984275817871094
1523504384.0,0.8119733333587646,0.20740748941898346,88.83131408691406,-0.5353226395846549,-0.08588936200864589,0.0014460086822509766
1523504384.0,0.8070114254951477,0.1939639002084732,88.83041381835938,-0.5020929154988967,-0.10096220212468887,0.0014634132385253906
1523504384.0,0.8084712028503418,0.181466743350029,88.82829284667969,-0.5109142115336739,-0.19510499397164893,0.0014140605926513672
1523504384.0,0.8040633201599121,0.17059680819511414,88.8255615234375,-0.5970910284568421,-0.14448480784624482,0.0013387203216552734
1523504384.0,0.801581859588623,0.17256858944892883,88.8249282836914,-0.6316834820037237,-0.13947641155477428,0.0013210773468017578
1523504384.0,0.7972287535667419,0.1808239370584488,88.82392883300781,-0.711522416985649,-0.16953313924509142,0.0013585090637207031
1523504384.0,0.7974047660827637,0.19550465047359467,88.82069396972656,-0.6662558718699184,-0.1264504937556195,0.0013439655303955078
1523504384.0,0.8004066348075867,0.2043628990650177,88.81766510009766,-0.6903009125127136,-0.1294080190270879,0.001306295394897461
1523504384.0,0.8016588091850281,0.2011750489473343,88.81544494628906,-0.6469429783831785,-0.13294579021289007,0.0012853145599365234
1523504384.0,0.7998458743095398,0.1850067526102066,88.81245422363281,-0.6446338408351853,-0.04996091278793921,0.0013837814331054688
1523504384.0,0.7996473908424377,0.1643686443567276,88.80947875976562,-0.5961579605831949,-0.06511843657751977,0.0013225078582763672
1523504384.0,0.8014479279518127,0.1519450843334198,88.80787658691406,-0.5927330476012567,-0.09656452079455269,0.0012340545654296875
1523504384.0,0.8028032779693604,0.15313133597373962,88.80632019042969,-0.6282618773946647,-0.10478444001725147,0.0013651847839355469
1523504384.0,0.8048050999641418,0.1654057800769806,88.80260467529297,-0.6319701365054526,-0.10468454850064005,0.0013248920440673828
1523504384.0,0.8085616827011108,0.18188464641571045,88.79727172851562,-0.5958942512482089,-0.0353985225906489,0.0013184547424316406
1523504384.0,0.8134308457374573,0.19386692345142365,88.7929916381836,-0.6007006767114881,-0.015761728726862236,0.0012807846069335938
1523504384.0,0.8153924942016602,0.19323201477527618,88.7910385131836,-0.5818856399822185,-0.0009634301989420329,0.0012788772583007812
1523504384.0,0.8147780895233154,0.1759318858385086,88.78937530517578,-0.5665092833349331,-0.055416686470045565,0.0014379024505615234
1523504384.0,0.8175584077835083,0.15237899124622345,88.78668212890625,-0.5682278229631318,-0.04095071933392879,0.0012464523315429688
1523504384.0,0.8229880928993225,0.14110974967479706,88.78485107421875,-0.48880339508646165,-0.05430955549426881,0.001234292984008789
1523504384.0,0.8231558799743652,0.14787209033966064,88.7838363647461,-0.5066660473133375,-0.0650877540871076,0.0012519359588623047
1523504384.0,0.816102921962738,0.16434529423713684,88.78147888183594,-0.5761779497136151,-0.14916407439708534,0.0013532638549804688
1523504384.0,0.812764048576355,0.18171139061450958,88.77750396728516,-0.5404986423150552,-0.10814980228736369,0.0012886524200439453
1523504384.0,0.8173425197601318,0.19247867166996002,88.77279663085938,-0.5124070347541448,-0.14661081094711706,0.0013210773468017578
1523504384.0,0.8193442225456238,0.18751226365566254,88.76935577392578,-0.46912722091324166,-0.12322440331155207,0.0012440681457519531
1523504384.0,0.8158124685287476,0.167599156498909,88.76917266845703,-0.5068225013340131,-0.07018302184708422,0.0014607906341552734
1523504384.0,0.8116269707679749,0.14711542427539825,88.770263671875,-0.4209941307802213,-0.12113084360923738,0.0012443065643310547
1523504384.0,0.809726893901825,0.1414545476436615,88.76934051513672,-0.38981474410593625,-0.08492875993490706,0.0013134479522705078
1523504384.0,0.8098952174186707,0.1543281376361847,88.76692962646484,-0.40874888225885786,-0.06585956546331904,0.0012607574462890625
1523504384.0,0.8098196387290955,0.17585036158561707,88.7638168334961,-0.42734247144863086,-0.15801845416065485,0.0013759136199951172
1523504384.0,0.8091608285903931,0.19035391509532928,88.75995635986328,-0.468984960879435,-0.20382879972819481,0.0012788772583007812
1523504384.0,0.8095248937606812,0.1948300302028656,88.75788879394531,-0.41823153270436275,-0.10656002239719034,0.0012955665588378906
1523504384.0,0.807280957698822,0.18402715027332306,88.75941467285156,-0.3855882443918735,-0.14819637532991206,0.0013539791107177734
1523504384.0,0.8101572394371033,0.1691383421421051,88.75927734375,-0.4728893744854493,-0.11640547328149926,0.001310110092163086
1523504384.0,0.8118702173233032,0.15391887724399567,88.75587463378906,-0.47784008769494496,-0.07066230902774871,0.0013518333435058594
1523504384.0,0.819380521774292,0.16046501696109772,88.75624084472656,-0.47873921806615366,-0.17761709501462464,0.0013036727905273438
1523504384.0,0.8218765258789062,0.17574049532413483,88.75715637207031,-0.49014317938084195,-0.10029268350346895,0.0011761188507080078
1523504384.0,0.824219822883606,0.19702740013599396,88.75175476074219,-0.42657845075694145,-0.06973511084791949,0.0012843608856201172
1523504384.0,0.8194279074668884,0.20331540703773499,88.74972534179688,-0.5411253121714039,-0.058152177232635674,0.001271963119506836
1523504384.0,0.8342429399490356,0.20697510242462158,88.75209045410156,-0.5575212879957253,-0.054492369776272434,0.0014026165008544922
1523504384.0,0.8281633257865906,0.1916152536869049,88.74956512451172,-0.5653341706325736,-0.06512185167210478,0.0015816688537597656
1523504384.0,0.8290898203849792,0.17449745535850525,88.74612426757812,-0.46948399157566906,-0.14746767952283632,0.0014801025390625
1523504384.0,0.8297497630119324,0.1639782041311264,88.74882507324219,-0.45425523104747934,-0.13239227808585458,0.0015614032745361328
1523504384.0,0.8268136382102966,0.1687844693660736,88.75153350830078,-0.48477529102344663,-0.12564367765991175,0.0013668537139892578
1523504384.0,0.8265328407287598,0.18178464472293854,88.74697875976562,-0.5789336108785978,-0.15604415596455093,0.0013489723205566406
1523504384.0,0.8338392376899719,0.1926523596048355,88.74463653564453,-0.6050479853964954,-0.1436548331403825,0.0013191699981689453
1523504384.0,0.8410485982894897,0.20006656646728516,88.74549102783203,-0.5498511990012125,-0.09271490878445715,0.0013561248779296875
1523504384.0,0.8429608345031738,0.19798265397548676,88.74528503417969,-0.5710457028825852,-0.14766708903008896,0.0012576580047607422
1523504384.0,0.8459417819976807,0.18904076516628265,88.74488830566406,-0.5730836605761878,-0.1315343422930775,0.0012624263763427734
1523504384.0,0.8466843962669373,0.17267106473445892,88.74433898925781,-0.47407302492427134,-0.11357387962285297,0.001321554183959961
1523504384.0,0.8532362580299377,0.1628139615058899,88.74248504638672,-0.40983488233688986,-0.1598963826564381,0.001323699951171875
1523504384.0,0.8530232906341553,0.1611616611480713,88.74317932128906,-0.32140485003955793,-0.15965753947889924,0.0013434886932373047
1523504384.0,0.8535705804824829,0.16832943260669708,88.74407958984375,-0.5036662068855268,-0.10602086433958245,0.0012326240539550781
1523504384.0,0.8588191866874695,0.17700497806072235,88.74151611328125,-0.5037654580719035,-0.07381983077585157,0.0013747215270996094
1523504384.0,0.8656899929046631,0.18355393409729004,88.73817443847656,-0.4155067141123508,-0.02347498665136359,0.0012264251708984375
1523504384.0,0.8736045956611633,0.1804608702659607,88.73622131347656,-0.38806578879158987,-0.029979247731919796,0.001338958740234375
1523504384.0,0.8851884603500366,0.17443835735321045,88.73421478271484,-0.38585259405709416,-0.02658560420977549,0.0012557506561279297
1523504384.0,0.8928267359733582,0.1622825264930725,88.73268127441406,-0.34702659716356826,0.021579982682655287,0.0013742446899414062
1523504384.0,0.9001016020774841,0.15268924832344055,88.73143005371094,-0.37521073244339115,0.012520857326544078,0.0012047290802001953
1523504384.0,0.8991153240203857,0.15159237384796143,88.72845458984375,-0.4038842934659278,0.04526841274558178,0.001210927963256836
1523504384.0,0.8946389555931091,0.1662549525499344,88.72525024414062,-0.3836859299863192,0.030682757216431107,0.001276254653930664
1523504384.0,0.8987812995910645,0.184660866856575,88.7231216430664,-0.3098712218523451,-0.0251605492724758,0.0012707710266113281
1523504384.0,0.9026941657066345,0.188998281955719,88.72035217285156,-0.3687250409396409,0.013371002434799103,0.0013744831085205078
1523504384.0,0.9019073247909546,0.17875026166439056,88.71830749511719,-0.31107397547650206,0.04033269393574842,0.0013301372528076172
1523504384.0,0.899803102016449,0.16753189265727997,88.71944427490234,-0.26168957334319426,0.011280804466216529,0.001451253890991211
1523504384.0,0.891322910785675,0.1562926471233368,88.72003173828125,-0.27352949282599975,-0.007683909455411454,0.0012927055358886719
1523504384.0,0.885509729385376,0.14853712916374207,88.71715545654297,-0.21468197031934508,-0.039728862524436984,0.001477956771850586
1523504384.0,0.8902760148048401,0.1549026221036911,88.71455383300781,-0.24531451497320603,0.05403714834026166,0.0012590885162353516
1523504384.0,0.8912591934204102,0.17147165536880493,88.71456146240234,-0.2453302030639559,-0.04507215152864969,0.0013196468353271484
1523504384.0,0.8828281760215759,0.18253664672374725,88.71508026123047,-0.11481041066688973,-0.041677707593712025,0.0012345314025878906
1523504384.0,0.8788244724273682,0.1811542809009552,88.71501922607422,-0.07173091346773837,-0.009134897767216038,0.0012428760528564453
1523504384.0,0.8864267468452454,0.17145271599292755,88.7140884399414,-0.19001239425431685,-0.02319516233880463,0.001424551010131836
1523504384.0,0.8977219462394714,0.15986241400241852,88.71224212646484,-0.2995177222876636,-0.011218639072598834,0.0012576580047607422
1523504384.0,0.9009132981300354,0.15332560241222382,88.71206665039062,-0.2845284452672475,-0.021109980290393786,0.0012426376342773438
1523504384.0,0.8958215713500977,0.15366944670677185,88.71400451660156,-0.3032533021551317,-0.0068074574466813025,0.001298666000366211
1523504384.0,0.8964624404907227,0.16132275760173798,88.71387481689453,-0.26498364551384446,0.002893385526293761,0.0010986328125
1523504384.0,0.9022112488746643,0.17308735847473145,88.71167755126953,-0.33047363371004235,-0.010317160823862933,0.0012786388397216797
1523504384.0,0.9045023918151855,0.18020033836364746,88.71142578125,-0.42140543623430304,-0.03696092836328931,0.0012900829315185547
1523504384.0,0.9050278067588806,0.17727883160114288,88.7123031616211,-0.4523074531952621,-0.07210678731550063,0.0013039112091064453
1523504384.0,0.9043155908584595,0.16232909262180328,88.71308898925781,-0.4355301607161836,-0.031507555919563036,0.0012650489807128906
1523504384.0,0.9079992175102234,0.15130385756492615,88.71504211425781,-0.42053842909653455,-0.040457344888101154,0.001255035400390625
1523504384.0,0.9114726781845093,0.15532822906970978,88.71443939208984,-0.38311251426115545,0.018615307056899517,0.0012240409851074219
1523504384.0,0.9096295833587646,0.16522368788719177,88.71078491210938,-0.35642525762662314,-0.0362292443484517,0.0012974739074707031
1523504384.0,0.9122551083564758,0.1737966239452362,88.70858764648438,-0.3127627397487877,0.01741223326762524,0.0012345314025878906
1523504384.0,0.9236000776290894,0.1807331144809723,88.70824432373047,-0.24576477384989795,0.07610138076290027,0.001270294189453125
1523504384.0,0.9202207922935486,0.17576538026332855,88.7070541381836,-0.3625029520491709,0.0483190527053445,0.0013837814331054688
1523504384.0,0.9113625884056091,0.16312885284423828,88.70684051513672,-0.45943112705617384,0.00445152243070292,0.0013499259948730469
1523504384.0,0.9129169583320618,0.15252813696861267,88.70854949951172,-0.4302668596304541,0.03382763244239886,0.0011849403381347656
1523504384.0,0.9206515550613403,0.14650753140449524,88.7056884765625,-0.40840822657400344,0.04327410422964383,0.0013191699981689453
1523504384.0,0.927826464176178,0.1518191695213318,88.7003402709961,-0.30929769940547563,0.04419564615906665,0.001264333724975586
1523504384.0,0.9276782274246216,0.15710432827472687,88.70030212402344,-0.244158185291064,0.12846993523326897,0.0012886524200439453
1523504384.0,0.9240212440490723,0.16331802308559418,88.70142364501953,-0.2877907143695748,0.12734946404426953,0.0012464523315429688
1523504384.0,0.929762065410614,0.16350723803043365,88.69720458984375,-0.2823461998274284,0.06888517918307602,0.0012595653533935547
1523504384.0,0.9332051873207092,0.16089822351932526,88.69402313232422,-0.23226597217242556,0.15932595513903627,0.0012052059173583984
1523504384.0,0.9344944357872009,0.1487543284893036,88.69358825683594,-0.20245998712984195,0.09992796207396085,0.001276254653930664
1523504384.0,0.9415714740753174,0.15401487052440643,88.69206237792969,-0.27899428449224467,0.11476761526287137,0.00128936767578125
1523504384.0,0.9291478395462036,0.14630381762981415,88.6897201538086,-0.27267475868439617,0.12049243436525275,0.0014410018920898438
1523504384.0,0.9252316951751709,0.14685478806495667,88.68977355957031,-0.20503101974382285,0.15697647678625767,0.0012657642364501953
1523504384.0,0.9219595193862915,0.1486797034740448,88.68901824951172,-0.22825163520945635,0.11515608227191584,0.0013098716735839844
1523504384.0,0.922950804233551,0.15340594947338104,88.68669891357422,-0.2984978896672161,0.154328177657291,0.001308441162109375
1523504384.0,0.92264324426651,0.14928124845027924,88.68659973144531,-0.26178733042569,0.18156825272777122,0.0012736320495605469
1523504384.0,0.9301185011863708,0.14906787872314453,88.68548583984375,-0.25912590452691225,0.19871984490945171,0.0013659000396728516
1523504384.0,0.9284344911575317,0.14661431312561035,88.68199157714844,-0.26943191293252106,0.232843923570085,0.001329660415649414
1523504384.0,0.9294721484184265,0.14835460484027863,88.68253326416016,-0.3249295478164018,0.19047129758917708,0.0028417110443115234
1523504384.0,0.9296871423721313,0.15083645284175873,88.68461608886719,-0.36798033687669796,0.1659722628099876,0.004044055938720703
1523504384.0,0.9272085428237915,0.15081122517585754,88.68248748779297,-0.3813553413754639,0.15901432775815444,0.002422332763671875
1523504384.0,0.9293071627616882,0.14863939583301544,88.68055725097656,-0.22796594120307942,0.1801094737314446,0.001444101333618164
1523504384.0,0.9368069767951965,0.14357323944568634,88.68209838867188,-0.2556935210255693,0.20897828211470842,0.0013885498046875
1523504384.0,0.9361706972122192,0.13927194476127625,88.68217468261719,-0.207939826556602,0.18376613289748728,0.0012989044189453125
1523504384.0,0.9289753437042236,0.14135661721229553,88.68143463134766,-0.21758287972589643,0.17377404638943464,0.001203298568725586
1523504384.0,0.928277313709259,0.1480993777513504,88.68287658691406,-0.07815310555654864,0.17689891129556837,0.0012655258178710938
1523504384.0,0.9357278347015381,0.15206190943717957,88.68340301513672,-0.15119781658330952,0.14701187111744374,0.0012285709381103516
1523504384.0,0.9435498118400574,0.14827395975589752,88.68328857421875,-0.1303486641418456,0.15346085035440515,0.0013015270233154297
1523504384.0,0.9421916604042053,0.13680556416511536,88.68610382080078,-0.12593540144266535,0.14145092319428978,0.001241922378540039
1523504384.0,0.9357001781463623,0.12741783261299133,88.68811798095703,-0.09055939713193632,0.12630615264855008,0.0013022422790527344
1523504384.0,0.9364285469055176,0.1295614242553711,88.68575286865234,-0.15633892131591928,0.1831740408738118,0.0013692378997802734
1523504384.0,0.9449781179428101,0.1410958170890808,88.68336486816406,-0.20701988545276592,0.08260985735083484,0.0012843608856201172
1523504384.0,0.950789749622345,0.1506243199110031,88.6834716796875,-0.2191887212327899,0.09910401714447517,0.0013344287872314453
1523504384.0,0.9486046433448792,0.14870794117450714,88.68314361572266,-0.195407710090098,0.2093059977927368,0.0013282299041748047
1523504384.0,0.9466543793678284,0.1364881992340088,88.68194580078125,-0.21883419172618393,0.15188339682124957,0.0013566017150878906
1523504384.0,0.9523007869720459,0.12274198234081268,88.68161010742188,-0.30438967487829255,0.11726554350839197,0.0013937950134277344
1523504384.0,0.9576812386512756,0.11449312418699265,88.6812973022461,-0.40143748491747655,0.16767201941796872,0.0013670921325683594
1523504384.0,0.9549987316131592,0.11283446848392487,88.68045806884766,-0.3042446400801356,0.1303124854835857,0.001238107681274414
1523504384.0,0.9541823863983154,0.12023631483316422,88.6788330078125,-0.27445242213759774,0.08888456004225516,0.001260995864868164
1523504384.0,0.9608075618743896,0.1324562281370163,88.67462158203125,-0.2326090824565129,0.12460287422427817,0.0013921260833740234
1523504384.0,0.9662854075431824,0.13578400015830994,88.66969299316406,-0.19933325459385703,0.17397676426956651,0.0013234615325927734
1523504384.0,0.9695300459861755,0.13054081797599792,88.66825866699219,-0.23020080044384875,0.19296356958429126,0.0013546943664550781
1523504384.0,0.9695430397987366,0.12162956595420837,88.6693344116211,-0.2567136738111342,0.2112441706914337,0.0012042522430419922
1523504384.0,0.9691428542137146,0.11234762519598007,88.66934204101562,-0.21421613007360904,0.15676207287934274,0.0014488697052001953
1523504384.0,0.9663152098655701,0.10473087430000305,88.66830444335938,-0.07679400463342188,0.12216038790491103,0.001238107681274414
1523504384.0,0.9632115960121155,0.10808547586202621,88.66644287109375,-0.0790133892268529,0.15604565006843185,0.0012230873107910156
1523504384.0,0.9654672741889954,0.11846815794706345,88.66341400146484,-0.2130474206735964,0.18796360430757747,0.001295328140258789
1523504384.0,0.9681047201156616,0.12840168178081512,88.66158294677734,-0.17889775548400202,0.12036057969775978,0.0013382434844970703
1523504384.0,0.9629111289978027,0.13030987977981567,88.66305541992188,-0.1854481203414558,0.14352265830777217,0.0012810230255126953
1523504384.0,0.9600353240966797,0.12587948143482208,88.66376495361328,-0.1472261683026529,0.1846531503550898,0.001329183578491211
1523504384.0,0.9596071243286133,0.1150527074933052,88.6620101928711,-0.22639873295367882,0.0952338078451638,0.0012865066528320312
1523504384.0,0.9621521830558777,0.10898448526859283,88.66177368164062,-0.20264280141184557,0.12846139749680646,0.0013422966003417969
1523504384.0,0.9540802836418152,0.10683559626340866,88.66289520263672,-0.2035314730558877,0.10842903963054086,0.001262664794921875
1523504384.0,0.956326961517334,0.1154671311378479,88.66371154785156,-0.22111803622990694,0.06023196983490455,0.0012478828430175781
1523504384.0,0.9584067463874817,0.12373346090316772,88.663818359375,-0.37352815803004086,0.028017702779656758,0.0013260841369628906
1523504384.0,0.95981365442276,0.13042227923870087,88.662353515625,-0.3513376204686099,0.05784641954557182,0.0009360313415527344
1523504384.0,0.9625365734100342,0.1297859251499176,88.66004180908203,-0.21737231780038963,0.1121325496254216,0.0013511180877685547
1523504384.0,0.9565020799636841,0.1160530224442482,88.6624984741211,-0.2553418730050194,0.14362335023717696,0.0012612342834472656
1523504384.0,0.9564683437347412,0.10818612575531006,88.66734313964844,-0.1538864565170616,0.12726558078352532,0.0012962818145751953
1523504384.0,0.9560495615005493,0.10441219061613083,88.66612243652344,-0.04062836642161593,0.041630056352080606,0.0014319419860839844
1523504384.0,0.9601321220397949,0.11197982728481293,88.66353607177734,-0.09227025279731874,0.0667733700690727,0.0013344287872314453
1523504384.0,0.963018536567688,0.12646427750587463,88.6646499633789,-0.22958085405496428,0.10415627605702187,0.0013740062713623047
1523504384.0,0.957780122756958,0.13769783079624176,88.66509246826172,-0.20351044887984876,0.0007017485763659195,0.0019989013671875
1523504384.0,0.9472037553787231,0.1358451396226883,88.66598510742188,-0.026955715085425557,-0.009318672544571693,0.0033164024353027344
1523504384.0,0.9501343369483948,0.1304834634065628,88.66798400878906,-0.11300788105624104,-0.01607196872556891,0.0033664703369140625
1523504384.0,0.9517377018928528,0.11906664818525314,88.66838836669922,-0.17266638180512897,-0.01978561728249889,0.0010347366333007812
1523504384.0,0.950878918170929,0.10443412512540817,88.66775512695312,-0.062405037208026426,0.02906426918740254,0.000978708267211914
1523504384.0,0.9474157691001892,0.09983375668525696,88.66901397705078,-0.18112130222395853,0.0499862591930623,0.001308441162109375
1523504384.0,0.9442422389984131,0.11599241197109222,88.669189453125,-0.23288463790084063,-0.006939739000997408,0.0013887882232666016
1523504384.0,0.9467198848724365,0.13289126753807068,88.6669921875,-0.30665825817808884,0.01067489198164235,0.0013988018035888672
1523504384.0,0.9459061026573181,0.14154654741287231,88.66586303710938,-0.3143757316099685,0.051473212719715236,0.0012552738189697266
1523504384.0,0.943070113658905,0.13828228414058685,88.66571044921875,-0.29286116933295725,-0.010136747780239392,0.0013818740844726562
1523504384.0,0.9448608160018921,0.1306074857711792,88.66364288330078,-0.21173847895218692,0.03284632635773843,0.0013003349304199219
1523504384.0,0.9485000967979431,0.11889222264289856,88.66080474853516,-0.09221955998707256,0.023063040867047194,0.001283407211303711
1523504384.0,0.9501697421073914,0.11175709217786789,88.65987396240234,-0.2575085370757944,0.02049851827711897,0.0015022754669189453
1523504384.0,0.9478535056114197,0.11312808096408844,88.65947723388672,-0.345695564049062,0.08736180138331255,0.00131988525390625
